acousticness,popularity
0.973,42
0.973,42
0.973,0
0.973,15
0.973,15
0.973,39
0.973,15
0.973,1
0.973,0
0.973,0
0.973,1
0.973,2
0.973,2
0.973,36
0.973,0
0.973,0
0.973,0
0.973,42
0.973,42
0.973,2
0.973,1
0.973,2
0.973,0
0.973,7
0.973,0
0.973,0
0.973,1
0.973,0
0.973,0
0.973,0
0.973,21
0.973,15
0.973,15
0.973,0
0.973,0
0.973,6
0.973,42
0.973,42
0.973,0
0.973,2
0.973,1
0.973,0
0.973,41
0.973,20
0.973,1.333333333
0.973,0
0.973,1
0.973,0
0.973,0
0.973,47
0.973,0
0.973,0
0.973,35
0.973,42
0.973,1
0.973,42
0.973,42
0.973,46
0.973,0
0.973,37
0.973,25
0.973,0
0.973,12
0.973,35
0.973,42
0.973,0
0.973050209,9.581589958
0.973058824,0
0.973058824,0
0.973133333,0
0.9732,10
0.9732,2.2
0.973222222,0.222222222
0.973285714,35.14285714
0.973285714,35.14285714
0.973333333,1.555555556
0.973410714,0
0.973428571,1.904761905
0.9734375,0.9375
0.973458333,0.041666667
0.9735,48
0.9735,4
0.9735,0
0.9735,0
0.9735,0
0.9735,45
0.973555556,4.222222222
0.973556701,0.020618557
0.973642857,0.642857143
0.973655556,0.094444444
0.973666667,0
0.973666667,0.833333333
0.973684211,31.31578947
0.97375,0.125
0.97375,26.5
0.97375,58.75
0.9738,0
0.973916667,0
0.973928571,0
0.974,0
0.974,0
0.974,0
0.974,0
0.974,0
0.974,48
0.974,0
0.974,29
0.974,0
0.974,64
0.974,21
0.974,1
0.974,0
0.974,0
0.974,0
0.974,0
0.974,1
0.974,0
0.974,21
0.974,0.333333333
0.974,25
0.974,42
0.974,0
0.974,38
0.974,4
0.974,21
0.974,0
0.974,0
0.974,43
0.974,4
0.974,0.333333333
0.974,0
0.974,45.5
0.974,0
0.974,0.4
0.974,70
0.974,0
0.974,0.333333333
0.974,0
0.974,0
0.974,72
0.974,0
0.974,0
0.974,39
0.974,43
0.974,27.33333333
0.974,1
0.974,0
0.974,67
0.974,0
0.974,0
0.974,0
0.974111111,1.444444444
0.9742,0
0.974210526,0
0.974214286,0
0.974222222,0.055555556
0.974235294,22.23529412
0.974285714,49.71428571
0.974333333,0
0.974347826,0
0.974384615,0
0.974428571,1
0.974458333,0
0.9745,36.5
0.9745,0
0.9745,4.5
0.9745,14.5
0.9745,10.5
0.9745,0
0.9745,23.5
0.9745,0
0.9745,12.5
0.9745,57
0.9745,8
0.9745,0
0.9745,0
0.9745,0
0.974705882,0
0.974714286,5
0.97475,0
0.97475,0
0.97475,0
0.974789474,0
0.9748,2.8
0.974805556,0.694444444
0.974933333,0
0.975,21.63636364
0.975,0
0.975,0.5
0.975,54
0.975,4
0.975,0
0.975,14
0.975,23
0.975,47
0.975,0
0.975,16
0.975,1
0.975,0.333333333
0.975,51
0.975,54
0.975,0
0.975,14
0.975,47
0.975,3
0.975,2
0.975,0
0.975,12
0.975,2
0.975,42
0.975,15
0.975,58
0.975,47
0.975,42
0.975,42
0.975,16
0.975,16
0.975,5
0.975,47
0.975,68
0.975,8
0.975,16
0.975,17.5
0.975,0
0.975,0
0.975,16
0.975,1
0.975,6
0.975,0
0.975,40.5
0.975,0
0.975,68
0.975,0
0.975,43
0.975,42
0.975,0
0.975,0
0.975,16
0.975,1
0.975,0
0.975,0
0.975,0
0.975,0
0.975,0
0.975052632,0
0.975131579,16.10526316
0.975142857,5.857142857
0.975153846,0.076923077
0.975181818,42.18181818
0.9751875,0.125
0.975222222,0
0.975222222,0
0.97525,5.25
0.97525,0
0.975293233,0.020676692
0.975309859,27.98591549
0.975333333,0
0.975333333,0.833333333
0.975357143,0.142857143
0.975384615,5.538461538
0.9754,0
0.975411168,8.467005076
0.9755,0
0.9755,14.5
0.9755,32
0.9755,0
0.9755,32
0.9755,0
0.9755,0
0.9755,0
0.9755,0.25
0.9755,0
0.9755,1.25
0.975571429,33.57142857
0.975575758,0
0.9756,38.2
0.9756,0
0.97562069,9.896551724
0.975625,0.791666667
0.975666667,0
0.975666667,0
0.975666667,0
0.975666667,0
0.975666667,0
0.975714286,0
0.97575,16.75
0.975803922,0.156862745
0.975833333,0
0.975909091,2.136363636
0.975916667,6.138888889
0.975972973,0.216216216
0.976,41
0.976,7
0.976,59
0.976,0
0.976,0
0.976,39
0.976,0
0.976,0
0.976,65
0.976,12
0.976,7
0.976,7
0.976,9
0.976,3.470588235
0.976,0
0.976,62
0.976,0
0.976,40
0.976,13.33333333
0.976,70
0.976,0
0.976,43
0.976,0
0.976,0
0.976,7
0.976,0
0.976,7
0.976,41
0.976,0
0.976,0.5
0.976,0
0.976,0
0.976,39.33333333
0.976,39.33333333
0.976,1.666666667
0.976,43
0.976,41
0.976,0
0.976,0
0.976,1
0.976,35
0.976,43
0.976,0.5
0.976,0
0.976,22
0.976,10.5
0.976,7
0.976,10
0.976,24.66666667
0.976,0
0.976,54
0.976,46
0.976,61
0.976,0.5
0.976,0
0.976,0
0.976,0
0.976037313,0.097014925
0.9761,21.2
0.976166667,18
0.976168,0.616
0.9762,0.4
0.97624,8.92
0.97625,0
0.976333333,39.33333333
0.976333333,43.55555556
0.976333333,39.33333333
0.976333333,0
0.9765,0
0.9765,0
0.9765,57
0.9765,0
0.9765,0
0.9765,0
0.9765,13.5
0.976538462,0.846153846
0.976545455,0.181818182
0.9766,10.13333333
0.976621622,0.027027027
0.976666667,0
0.976666667,0
0.976666667,0
0.976714286,2.214285714
0.97675,0
0.97675,0
0.976771084,1.626506024
0.976777778,0.111111111
0.976833333,0
0.976833333,1.833333333
0.976833333,5.5
0.976857143,28.57142857
0.976875,0
0.976888889,7.888888889
0.976942308,7.634615385
0.977,0
0.977,0.5
0.977,0
0.977,59
0.977,0
0.977,70
0.977,0
0.977,0
0.977,1
0.977,40
0.977,13
0.977,0
0.977,0
0.977,0
0.977,10
0.977,0
0.977,0
0.977,0
0.977,0
0.977,26
0.977,16
0.977,65
0.977,0
0.977,49
0.977,0
0.977,0
0.977,60.5
0.977,33
0.977,68
0.977,46
0.977,0
0.977,0
0.977,0
0.977,53
0.977,8
0.977,0
0.977,2.666666667
0.977,30
0.977,0
0.977,0
0.977,3
0.977,0
0.977,19
0.977,0
0.977,39
0.977,10
0.977,0
0.977007547,2.630188679
0.977142857,0
0.977142857,3.428571429
0.977142857,0
0.977166667,0
0.977166667,0
0.977210526,0.842105263
0.977210526,0.105263158
0.97726087,7.347826087
0.977333333,45
0.977333333,32.33333333
0.977333333,53.66666667
0.977333333,2
0.977333333,0
0.977333333,30.33333333
0.977333333,0
0.977333333,0
0.977378601,0.160493827
0.977409091,0.454545455
0.97742623,0
0.977459459,0
0.9775,0
0.9775,0
0.9775,0
0.9775,0
0.9776,0
0.977637931,2
0.977652542,0.016949153
0.977653846,0.192307692
0.977666667,0
0.977666667,27.66666667
0.977666667,1
0.977666667,0
0.977724638,10.11594203
0.977733333,0
0.97775,51
0.97775,0
0.9778,0
0.9778,39.6
0.977818182,0.090909091
0.977833333,0
0.977881356,9.118644068
0.978,49
0.978,0
0.978,50
0.978,0
0.978,47
0.978,0
0.978,1
0.978,0
0.978,39
0.978,0
0.978,1
0.978,14
0.978,0
0.978,57
0.978,40
0.978,0
0.978,0
0.978,45
0.978,0
0.978,7
0.978,0
0.978,0
0.978,0
0.978,49
0.978,18
0.978,0
0.978,0
0.978,16
0.978,0
0.978,60
0.978,50
0.978,29
0.978,0
0.978,0
0.978,50
0.978,1
0.978,0
0.978,45.5
0.978,33
0.978,48.66666667
0.978,0
0.978,0
0.978,0
0.978,37
0.978,0
0.978,14
0.978,0
0.978,32
0.978,32
0.978,50
0.978,0
0.978,0
0.978,0
0.978,0
0.978,0
0.9781,9.5
0.9781,0
0.978111111,23.88888889
0.978141304,2.760869565
0.978153846,0.230769231
0.9782,6.742857143
0.978272727,2.181818182
0.978333333,2
0.978333333,0.666666667
0.978333333,0
0.978352941,11.55882353
0.9784,7.8
0.978416667,22.66666667
0.978444444,0
0.9785,67
0.9785,14.5625
0.9785,17
0.9785,0
0.9785,4.5
0.9785,35
0.978581395,0.581395349
0.978625,0
0.978666667,0
0.978666667,0
0.978666667,22.66666667
0.97868,0
0.978690141,0
0.978711538,0.576923077
0.978714286,0
0.978714286,0
0.978714286,0
0.978714286,0
0.978714286,0
0.978714286,0
0.97875,49.25
0.97875,0
0.978759124,18.00729927
0.978761905,11.14285714
0.978769231,0
0.978791667,2.958333333
0.9788,0
0.978833333,1.166666667
0.978982456,0.052631579
0.979,5
0.979,9.5
0.979,0
0.979,0
0.979,41
0.979,47
0.979,0
0.979,0
0.979,5
0.979,1
0.979,37
0.979,0
0.979,0
0.979,0.5
0.979,1
0.979,0
0.979,0
0.979,0
0.979,0
0.979,0
0.979,28
0.979,0
0.979,48.33333333
0.979,0
0.979,0
0.979,12.5
0.979,46.5
0.979,7
0.979,7
0.979,0
0.979,25
0.979,0
0.979,49
0.979,66
0.979,0
0.979,0
0.979,0
0.979,38.5
0.979,0
0.979,37
0.979,0
0.979,0
0.979,0
0.979,38.66666667
0.979,19
0.979,1
0.979,41
0.979,0
0.979,0
0.979,46
0.979,46.5
0.979,0
0.979,54
0.979,1
0.979,0
0.979090909,0.272727273
0.979133333,0.8
0.979142857,0.285714286
0.979166667,0.833333333
0.979179856,3.345323741
0.9792,0
0.979333333,35.33333333
0.979333333,42.66666667
0.979333333,12
0.979333333,36
0.979333333,24.83333333
0.979375,0
0.9794,0
0.979416667,0.166666667
0.9794375,11.0625
0.979454545,0.454545455
0.9795,0
0.9795,0
0.9795,0
0.9795,0
0.9795,10
0.9795,37.5
0.9795,37.5
0.979538462,0
0.979642857,0.142857143
0.979666667,0
0.979666667,0
0.979666667,0
0.979666667,0
0.979666667,0
0.979666667,0
0.979666667,43.44444444
0.979677419,0.451612903
0.979714286,3
0.97975,0
0.979761538,0
0.979777778,0
0.9798,22.4
0.979833333,21.16666667
0.98,0.127659574
0.98,33
0.98,8
0.98,6
0.98,0
0.98,6
0.98,6
0.98,0
0.98,0
0.98,0
0.98,24.5
0.98,1
0.98,6
0.98,33
0.98,0
0.98,48
0.98,64
0.98,0
0.98,36
0.98,0.5
0.98,33
0.98,0
0.98,33
0.98,0.375
0.98,0
0.98,0
0.98,0
0.98,33
0.98,48
0.98,33
0.98,0
0.98,41.5
0.98,15
0.98,53
0.98,1
0.98,0
0.98,41
0.98,0
0.98,0
0.98,10
0.98,23
0.98,0
0.98,0
0.98,0
0.98,10
0.98,33
0.98,37
0.98,0
0.98,48
0.98,0
0.98,0
0.98,7
0.98,0
0.98,39
0.98,0
0.98,1
0.98,0
0.98,0
0.98,54
0.98,0
0.98,0
0.98,4
0.98,23
0.98,7
0.98,7
0.98,32
0.98,53
0.98,0
0.98,49.5
0.98,0
0.98,39
0.98,26
0.98,33
0.98,57
0.98,0
0.98,0
0.980078125,5.640625
0.980125,0
0.980142857,0
0.98015493,0
0.980183486,0.449541284
0.9802,8
0.980222222,0
0.98025,10
0.98025,31.25
0.980266667,0
0.980285714,6.535714286
0.980285714,0
0.980333333,0
0.9804,0
0.980416667,0.5
0.980444444,0
0.980452618,19.87032419
0.9805,0
0.9805,0
0.9805,32.5
0.9805,0
0.9805,0.5
0.9805,0
0.9805,0
0.9805,36
0.9805,0
0.980517241,3.034482759
0.980555556,0.222222222
0.980611111,0.708333333
0.980619048,10.16666667
0.980625,48.375
0.980631579,0
0.98064,0
0.980666667,1.666666667
0.98075,0
0.98075,0.5
0.98075,0.75
0.98075,6.916666667
0.98075,0
0.9808,0
0.981,0
0.981,0
0.981,58
0.981,17
0.981,0
0.981,0
0.981,38
0.981,52.33333333
0.981,0
0.981,1.333333333
0.981,5
0.981,1
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981,40.5
0.981,0
0.981,0
0.981,2
0.981,52
0.981,0
0.981,2
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981,55
0.981,1
0.981,25
0.981,0
0.981,15
0.981,40
0.981,35
0.981,1
0.981,0
0.981,12
0.981,19
0.981,0.833333333
0.981,0
0.981,0
0.981,0
0.981,29
0.981,0
0.981,12
0.981,0
0.981,0
0.981,0.5
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981,5
0.981,19
0.981,0
0.981,2
0.981,0
0.981,21
0.981,25
0.981,17
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981,0
0.981033058,0.549586777
0.981105263,0.842105263
0.981130435,0
0.981166667,1.6
0.98125,0
0.981327586,11.15517241
0.981333333,0
0.981375,0
0.981375,2.25
0.9814,0.171428571
0.9814,8.6
0.981419355,7.741935484
0.981428571,1
0.981429487,8.423076923
0.98144,14
0.981444444,10.55555556
0.981444444,0.740740741
0.981461538,13.53846154
0.9815,10.5
0.9815,0
0.9815,0
0.9815,0
0.9815,8
0.9815,0
0.9815,0
0.9815,42.5
0.981503106,0.01863354
0.981571429,0
0.981625,0
0.981666667,0
0.981666667,0.333333333
0.981666667,0
0.98175,0.75
0.98175,0
0.98175,43.25
0.9818,6.8
0.981826087,14.2173913
0.981888889,10.62962963
0.981964286,10.07142857
0.982,0
0.982,59
0.982,0
0.982,40.5
0.982,27
0.982,34.5
0.982,0
0.982,7
0.982,0
0.982,0
0.982,44.5
0.982,31
0.982,8
0.982,74
0.982,57
0.982,7.333333333
0.982,0
0.982,0
0.982,0
0.982,0
0.982,0
0.982,18
0.982,65
0.982,40
0.982,57
0.982,0
0.982,0
0.982,34.5
0.982,4.5
0.982,23
0.982,8
0.982,0
0.982,0
0.982,0
0.982,49
0.982,0
0.982,0
0.982,49
0.982,0
0.982,3.5
0.982,0
0.982,49
0.982,0
0.982,21
0.982,0
0.982,30
0.982,0
0.982,23
0.982,0
0.982,0
0.982,46
0.982,0
0.982,18
0.982,0
0.982,0
0.982,13
0.982,0
0.982037037,0
0.98205,0.55
0.982111111,0
0.982145455,37.16363636
0.982222222,46.88888889
0.982230769,0
0.98225,0
0.98225,30.25
0.982333333,0
0.982333333,2
0.982333333,6.666666667
0.982333333,0
0.982333333,18.33333333
0.982333333,7.333333333
0.982352941,13.11764706
0.982384328,4.332089552
0.9824,0
0.9824,2
0.9824,0
0.9825,0
0.9825,0
0.9825,20
0.9825,0
0.9825,0
0.9825,0
0.9825,0
0.9825,2
0.9825,3
0.9825,0
0.9825,0.071428571
0.9825,0
0.982555556,3.111111111
0.9826,10.4
0.982666667,6.666666667
0.982666667,0.166666667
0.982666667,0
0.982666667,17.33333333
0.98268,0.04
0.982714286,0
0.982714286,0.142857143
0.982722222,3
0.98275,0
0.98275,15
0.98275,45.75
0.98275,0
0.98275,6.25
0.9828,0
0.982833333,0.333333333
0.982857143,0.285714286
0.982875,0.375
0.9829,0
0.9829375,0.0625
0.982944444,3
0.982947368,0
0.982995671,0.149350649
0.983,9
0.983,1
0.983,52
0.983,0
0.983,0
0.983,2
0.983,60
0.983,0
0.983,0
0.983,0
0.983,12
0.983,0
0.983,0
0.983,0
0.983,4
0.983,0
0.983,57
0.983,0
0.983,1
0.983,0
0.983,0
0.983,0
0.983,10
0.983,22
0.983,0
0.983,2.5
0.983,44
0.983,0.166666667
0.983,19.33333333
0.983,58
0.983,0
0.983,2
0.983,0
0.983,0
0.983,50
0.983,52
0.983,0
0.983,29
0.983,58
0.983,0
0.983,0
0.983,44
0.983,57
0.983,0
0.983,49
0.983,0.166666667
0.983,0
0.983,42
0.983,33
0.983,43
0.983,0
0.983,0
0.983,0
0.983,0
0.983,57
0.983,52
0.983,21.5
0.983,12
0.983,42
0.983,0
0.983,51
0.983,0
0.983,0
0.983,0
0.983,0
0.983058824,0
0.983060606,0
0.9830625,0
0.983071429,2.5
0.983083333,0.166666667
0.983111111,0
0.983125,1
0.983125,0.958333333
0.983142857,16.35714286
0.983166667,47.66666667
0.983285714,0
0.983294118,0
0.983333333,0
0.983333333,9.333333333
0.983333333,0
0.983338028,0
0.983363636,0.363636364
0.983363636,0
0.983387097,0
0.983444444,3.333333333
0.9835,43
0.9835,8
0.9835,4.916666667
0.9835,4.916666667
0.9835,0.055555556
0.9835,0
0.9835,0
0.9835,0
0.9835,0
0.9835,0
0.9835,8
0.9835,0
0.9835,0
0.983517241,13.51724138
0.983571429,10.57142857
0.983608696,2.826086957
0.983636364,0
0.983666667,5.666666667
0.983666667,0
0.983666667,46.83333333
0.983666667,0
0.983666667,0
0.98371875,0.71875
0.983744186,0
0.98375,43.75
0.983789474,37.57894737
0.983792793,0.630630631
0.983916667,1.833333333
0.983967742,0
0.984,0
0.984,0
0.984,14
0.984,47
0.984,34
0.984,35
0.984,0
0.984,0
0.984,0
0.984,0
0.984,0
0.984,41.75
0.984,44
0.984,40.83333333
0.984,12
0.984,0
0.984,0
0.984,0
0.984,5
0.984,25
0.984,2
0.984,0
0.984,0
0.984,4
0.984,46.5
0.984,9
0.984,53
0.984,0
0.984,9.333333333
0.984,0
0.984,0
0.984,20
0.984,29
0.984,44
0.984,50
0.984,15
0.984,0
0.984,51
0.984,0
0.984,51.5
0.984,0
0.984,0
0.984,0
0.984,9
0.984,11.69230769
0.984,63
0.984,0
0.984,11
0.984,22
0.984,22
0.984,47
0.984,0
0.984,0
0.984,0
0.984,0
0.984,0
0.984,0
0.984,46
0.984,42
0.984,50
0.984,0
0.984,0
0.984,0
0.984,35
0.984,18
0.984,0
0.984,0
0.984,0
0.984,0
0.984,3.837837838
0.984058824,0
0.984111111,0
0.984121212,0.03030303
0.984142857,7.285714286
0.984166008,1.241106719
0.984166667,0
0.984176471,1.176470588
0.984222222,0
0.984248227,0.028368794
0.98425,13.25
0.984272727,7.363636364
0.984282108,0.061849164
0.9843,0
0.9843125,8.0625
0.98435,0
0.9845,31
0.9845,0
0.9845,0
0.9845,7.5
0.9845,0.25
0.9845,35
0.9845,0
0.9845,0
0.9845,28
0.9845,0
0.984571429,0
0.984572581,3.806451613
0.9846,0
0.984666667,0
0.984666667,27
0.984666667,1.666666667
0.984666667,4
0.984666667,0
0.984666667,0
0.984678571,0
0.98475,0
0.98475,0
0.984784615,4.138461538
0.984785714,41.08928571
0.984909091,0.363636364
0.984944444,1.388888889
0.985,0
0.985,0
0.985,45
0.985,0.25
0.985,5
0.985,0
0.985,0
0.985,31
0.985,33
0.985,61
0.985,44
0.985,34
0.985,0
0.985,14
0.985,0
0.985,0
0.985,0
0.985,0
0.985,57
0.985,13
0.985,0
0.985,0
0.985,8
0.985,0
0.985,11
0.985,0
0.985,0.25
0.985,33
0.985,45
0.985,32
0.985,9
0.985,0
0.985,36
0.985,36
0.985,40.57142857
0.985,57
0.985,42
0.985,53
0.985,0
0.985,0
0.985,0
0.985,0
0.985,0
0.985,0
0.985,0
0.985,0
0.985,0
0.985,0
0.985,0
0.985,42
0.985,0
0.985,30
0.985,29
0.985,0
0.985,8.875
0.985,1
0.985,5
0.985,0
0.985,10
0.985,0
0.985,0
0.985,30
0.985,48
0.985,0.5
0.985,10
0.985,30
0.985,0
0.985,36
0.985,0.5
0.985,64
0.985,0
0.985,36
0.985,0
0.985,0
0.985030303,17.15151515
0.985125,0
0.98516879,0.031847134
0.9852,20.6
0.9852,0
0.985212121,0
0.985222222,0
0.98525,39.75
0.985304167,3.195833333
0.985333333,4.666666667
0.985333333,0
0.985333333,0
0.985359223,0.019417476
0.985363636,0
0.9854,0.4
0.98545,1.45
0.98547619,13
0.9855,0.2
0.9855,23
0.9855,0
0.9855,6
0.9855,0
0.9855,0
0.9855,0
0.9855,0
0.985583333,3.666666667
0.9856,0
0.985666667,44
0.985666667,0
0.985666667,0
0.985666667,30.33333333
0.985666667,0
0.985714286,0
0.985714286,0.285714286
0.985733333,0
0.98575,0
0.98575,1
0.985833333,9
0.985866667,34.93333333
0.985902439,3.536585366
0.986,11.5
0.986,0
0.986,0
0.986,0
0.986,0
0.986,30
0.986,6.5
0.986,46
0.986,57
0.986,16.66666667
0.986,38
0.986,0
0.986,0.19047619
0.986,0
0.986,0
0.986,55
0.986,0
0.986,52
0.986,0.75
0.986,0
0.986,6.5
0.986,38
0.986,38
0.986,0
0.986,39
0.986,0
0.986,1.5
0.986,0
0.986,33
0.986,1
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,2
0.986,0
0.986,0
0.986,0
0.986,0
0.986,6.5
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,1.125
0.986,0
0.986,20
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,0
0.986,46
0.986,58
0.986,46
0.986,0
0.986,66
0.986,60
0.986,0
0.986,46
0.986,0
0.986,0
0.986,0
0.986,1
0.986,1
0.986,7
0.986125,0
0.986132075,0.037735849
0.986142857,0
0.986142857,0
0.986181818,0
0.986181818,0
0.986214286,0
0.98625,12.125
0.98625,0
0.98625,0
0.98625,0
0.98625,39.5
0.986285714,0
0.986333333,3.5
0.986333333,0
0.986333333,0
0.986333333,58.66666667
0.98635,18.3
0.9864,0
0.9864,36.6
0.986407407,6.555555556
0.986434783,0
0.9865,0
0.9865,1
0.9865,2.5
0.9865,0
0.9865,13
0.9865,0
0.9865,1.65
0.9865,1
0.9865,2.117647059
0.9865,0
0.9865,0
0.9865,46.5
0.9865,1
0.986522727,12.65909091
0.986545455,10.68181818
0.9866,0
0.986647059,0
0.986666667,0
0.986666667,0.666666667
0.986666667,0.333333333
0.986666667,0
0.9866875,0
0.986692308,2.923076923
0.98675,7.25
0.9868,1.4
0.9868,38.8
0.986814815,0
0.986870968,0.161290323
0.986875,0.5
0.986945946,2.648648649
0.987,62
0.987,0
0.987,61
0.987,0
0.987,35
0.987,0
0.987,8
0.987,0
0.987,0
0.987,0
0.987,19
0.987,19
0.987,19
0.987,19
0.987,57
0.987,21
0.987,0
0.987,8
0.987,19
0.987,0
0.987,19
0.987,0
0.987,46.5
0.987,46.5
0.987,0
0.987,0
0.987,19
0.987,0
0.987,3
0.987,19
0.987,0
0.987,4.25
0.987,19
0.987,45
0.987,0
0.987,0
0.987,19
0.987,0
0.987,0
0.987,8
0.987,1
0.987,52
0.987,52
0.987,10
0.987,19
0.987,15.5
0.987,0
0.987,0
0.987,37.5
0.987,0
0.987,0
0.987,0
0.987,52
0.987,66
0.987,62
0.987,61
0.987,58
0.987,32
0.987,0
0.987,0
0.987,8
0.987,0
0.987,8
0.987,52
0.987,52
0.987,0
0.987,0
0.987,12
0.987,19
0.987,0
0.987,0
0.987,0
0.987,0
0.987,35
0.987,1
0.987,13
0.987,0
0.987,0
0.987,0
0.987,10
0.987,10
0.987,19
0.987,0
0.987,0
0.987,19
0.987,0
0.987,0
0.987,8
0.987,0
0.987,0
0.987,35
0.987,39
0.987,35
0.987,0
0.987,0
0.987,65
0.987,0
0.987,0
0.987,10
0.987,8
0.987,0
0.987,0
0.987,0
0.987,0
0.987,0
0.987222222,6
0.98725,2.125
0.987272727,0
0.987290323,0
0.987296296,0
0.987320755,20.09433962
0.987333333,0
0.987333333,0
0.987333333,0
0.987333333,0
0.987333333,0
0.987333333,0
0.987342105,0
0.987352941,0
0.987375,0
0.9874,0
0.987428571,0
0.98746,0
0.9875,0
0.9875,0
0.9875,28.5
0.9875,0
0.9875,23
0.9875,0
0.9875,43
0.9875,52.5
0.9875,0
0.9875,0.5
0.9875,0
0.9875,0
0.9875,0
0.987540541,0.027027027
0.987565217,0.043478261
0.987571429,0
0.9876,0
0.9876,39.6
0.9876,0
0.987615385,3.576923077
0.987666667,0
0.987666667,0.125
0.987666667,50
0.987666667,1.333333333
0.987666667,0
0.987666667,0
0.987666667,0
0.987666667,0
0.987666667,0
0.987666667,0
0.987684211,0.315789474
0.987714286,54.07142857
0.98775,0
0.98775,0
0.9878,0
0.9878,0
0.9878,0
0.987833333,0.666666667
0.987897436,0
0.9879,0.033333333
0.988,0
0.988,23
0.988,20
0.988,1
0.988,52
0.988,1
0.988,13
0.988,50
0.988,0
0.988,15
0.988,45
0.988,26
0.988,50
0.988,0
0.988,48
0.988,61
0.988,0
0.988,39
0.988,14
0.988,1
0.988,39
0.988,42
0.988,1
0.988,2
0.988,50
0.988,0
0.988,5
0.988,1
0.988,0
0.988,9
0.988,39.5
0.988,0
0.988,50
0.988,2.714285714
0.988,49
0.988,0
0.988,8.666666667
0.988,0
0.988,7
0.988,0
0.988,1
0.988,18.5
0.988,1
0.988,0
0.988,1
0.988,0
0.988,0
0.988,0
0.988,52
0.988,27
0.988,0
0.988,0
0.988,50
0.988,4.857142857
0.988,1.5
0.988,0
0.988,27
0.988,59
0.988,0
0.988,0
0.988,50
0.988,0
0.988,7
0.988,0
0.988,0
0.988,0
0.988,50
0.988,0
0.988,17.5
0.988,0
0.988,0
0.988,0
0.988,0
0.988,0
0.988,49
0.988,0
0.988,0
0.988,3
0.988,52
0.988,0
0.988,0
0.988,57
0.988,8
0.988,41
0.988,17.5
0.988,0
0.988,1
0.988,0
0.988,0
0.988,0
0.988,29.14285714
0.988,0
0.988,69
0.988,44
0.988,0
0.988,0
0.988,0
0.988,0
0.988,0
0.988,0
0.988,0
0.988,0
0.988153846,0
0.9882,0
0.98825,0
0.98825,0
0.98825,0
0.98825,0
0.988275,0
0.988333333,0.148148148
0.988333333,55.66666667
0.988333333,0.166666667
0.988333333,0
0.988333333,22.66666667
0.9884,52.4
0.988416667,18.33333333
0.988428571,0
0.988454545,0
0.988466667,40.8
0.9885,46.5
0.9885,0
0.9885,0
0.9885,0.916666667
0.9885,22.5
0.9885,0
0.9885,0
0.9885,0
0.9885,0
0.9885,22.5
0.9885,0
0.9885,0
0.9885,6.5
0.9885,0
0.9885,2
0.9885,0
0.9885,0
0.988590909,0.272727273
0.9886,4.64
0.9886,0
0.988615385,6.923076923
0.988619048,0
0.988625,0
0.988625,0.25
0.988625,0
0.988636364,0
0.988638889,0.055555556
0.98865,0.05
0.988666667,19.94444444
0.988666667,0
0.988666667,0
0.988666667,44
0.988666667,0
0.988666667,0
0.988666667,0
0.988722222,0.055555556
0.98875,31.25
0.98875,0
0.98875,0
0.988769231,0
0.988782609,35.86956522
0.9888,10.2
0.9888,0
0.988923077,0
0.989,0
0.989,25
0.989,22
0.989,1.875
0.989,22
0.989,5
0.989,6.75
0.989,0
0.989,1
0.989,39
0.989,0
0.989,39
0.989,45
0.989,2
0.989,2
0.989,61
0.989,52
0.989,10.5
0.989,22
0.989,0.666666667
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,13
0.989,0
0.989,39
0.989,0
0.989,0.142857143
0.989,57
0.989,0
0.989,1
0.989,0
0.989,3
0.989,37
0.989,0
0.989,38
0.989,0
0.989,0
0.989,0
0.989,0
0.989,24
0.989,52
0.989,0.5
0.989,11
0.989,1
0.989,0
0.989,0
0.989,0
0.989,40
0.989,0
0.989,44
0.989,38
0.989,0
0.989,13
0.989,18.5
0.989,0
0.989,0
0.989,0
0.989,7
0.989,0
0.989,0
0.989,0
0.989,52
0.989,7
0.989,3
0.989,14
0.989,0
0.989,1
0.989,0
0.989,0
0.989,0
0.989,0.75
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,45
0.989,50
0.989,0
0.989,0
0.989,22
0.989,0
0.989,56
0.989,15
0.989,17
0.989,15
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,7
0.989,64
0.989,2
0.989,22
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,0
0.989,44
0.989,35
0.989,3
0.989,44
0.989,16
0.989,14
0.989,0
0.989,1
0.989,0
0.989,44
0.989,37
0.989,0
0.989,50
0.989,48
0.989,0
0.989,0
0.989,0
0.989,54
