genres,popularity
"['alternative country', 'art rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'power pop', 'pub rock', 'roots rock', 'singer-songwriter']",37.85714286
"['alternative country', 'austin americana', 'austin singer-songwriter', 'folk', 'new americana', 'roots americana', 'roots rock', 'texas country', 'traditional folk']",47
"['alternative country', 'austin americana', 'austin singer-songwriter']",40
"['alternative country', 'austin americana', 'modern southern rock', 'new americana', 'roots americana', 'roots rock', 'texas country']",52.75
"['alternative country', 'austin singer-songwriter', 'country rock', 'folk', 'lilith', 'roots rock', 'traditional folk']",46.33333333
"['alternative country', 'austindie', 'canadian indie', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'modern folk rock', 'stomp and holler']",49
"['alternative country', 'baroque pop', 'cosmic american', 'country rock', 'folk', 'folk rock', 'psychedelic rock', 'pub rock', 'roots rock', 'singer-songwriter', 'traditional folk']",31.21428571
"['alternative country', 'blues rock', 'country rock', 'folk', 'folk rock', 'jam band', 'new americana', 'rock drums', 'roots rock', 'singer-songwriter', 'traditional folk']",39
"['alternative country', 'canadian americana', 'canadian country', 'canadian singer-songwriter', 'country rock', 'folk', 'new americana', 'roots americana', 'roots rock', 'texas country', 'traditional folk']",49
"['alternative country', 'canadian americana', 'folk', 'vancouver indie']",52
"['alternative country', 'chamber pop', 'freak folk', 'indie folk', 'indie rock', 'new americana', 'stomp and holler']",49
"['alternative country', 'classic canadian rock', 'country rock', 'folk', 'folk rock', 'lilith', 'melancholia', 'new wave pop', 'roots rock', 'toronto indie', 'traditional folk']",30.66666667
"['alternative country', 'classic canadian rock', 'country rock', 'folk', 'folk rock', 'lilith', 'melancholia', 'new wave pop', 'roots rock', 'toronto indie', 'traditional folk']",38.53846154
"['alternative country', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'traditional folk']",31.72
"['alternative country', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",36.64516129
"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter', 'traditional folk']",32.775
"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",29.48039216
"['alternative country', 'cosmic american', 'country rock', 'folk', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'traditional folk']",46.25
"['alternative country', 'cosmic american', 'country rock', 'folk', 'new americana', 'roots rock', 'texas country', 'traditional folk']",36
"['alternative country', 'country rock', 'deep new americana', 'folk', 'folk rock', 'indie folk', 'nashville americana', 'new americana', 'roots americana', 'roots rock', 'stomp and holler', 'traditional folk']",51
"['alternative country', 'country rock', 'ectofolk', 'folk', 'folk rock', 'lilith', 'new americana', 'queer country', 'roots rock', 'singer-songwriter', 'traditional folk', ""women's music""]",53
"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'indie folk', 'lilith', 'mellow gold', 'new americana', 'outlaw country', 'rock', 'roots rock', 'singer-songwriter', 'traditional folk']",39.14814815
"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",36.6
"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",36.57142857
"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",38.11320755
"['alternative country', 'country rock', 'folk', 'folk rock', 'indie folk', 'lilith', 'melancholia', 'nashville singer-songwriter', 'new americana', 'progressive bluegrass', 'roots rock', 'singer-songwriter', 'stomp and holler', 'traditional folk']",41.4
"['alternative country', 'country rock', 'folk', 'folk rock', 'indie folk', 'mellow gold', 'new americana', 'roots rock', 'singer-songwriter', 'traditional folk']",34.56018519
"['alternative country', 'country rock', 'folk', 'folk rock', 'indie folk', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",29.9047619
"['alternative country', 'country rock', 'folk', 'heartland rock', 'indie folk', 'new americana', 'outlaw country', 'roots rock', 'texas country', 'traditional folk']",42.14285714
"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'pub rock', 'roots rock', 'texas country', 'traditional folk']",40.5
"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'pub rock', 'roots rock']",41
"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'rock', 'roots rock', 'southern rock', 'stomp and holler']",46.28571429
"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'roots rock']",33
"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'roots rock']",44
"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'roots rock']",43
"['alternative country', 'country rock', 'folk', 'heartland rock', 'outlaw country', 'pub rock', 'roots rock', 'texas country', 'traditional folk']",35
"['alternative country', 'country rock', 'folk', 'indie folk', 'nashville singer-songwriter', 'new americana', 'roots rock', 'texas country', 'traditional folk']",41
"['alternative country', 'country rock', 'folk', 'indie folk', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country', 'traditional folk']",47.66666667
"['alternative country', 'country rock', 'folk', 'lilith', 'new americana', 'roots rock', 'traditional folk']",38.2
"['alternative country', 'country rock', 'folk', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country', 'traditional folk']",27.7037037
"['alternative country', 'country rock', 'folk', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country', 'traditional folk']",34
"['alternative country', 'country rock', 'folk', 'new americana', 'roots rock']",40.4
"['alternative country', 'country rock', 'folk', 'roots rock', 'texas country', 'traditional folk']",39
"['alternative country', 'country rock', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country']",45
"['alternative country', 'country rock', 'outlaw country', 'pub rock', 'roots rock', 'swamp pop']",36
"['alternative country', 'country rock', 'outlaw country', 'roots rock', 'texas country']",38.38461538
"['alternative country', 'country rock']",40
"['alternative country', 'cowpunk', 'memphis americana']",41
"['alternative country', 'deathgrass', 'deep new americana', 'garage punk blues', 'new americana', 'one-person band', 'stomp and holler']",33.4
"['alternative country', 'deep new americana', 'duluth indie', 'folk', 'new americana', 'piedmont blues', 'progressive bluegrass', 'roots rock', 'stomp and holler', 'traditional folk']",49
"['alternative country', 'deep new americana', 'funk', 'indie folk', 'indie rock', 'modern folk rock', 'new americana', 'north carolina indie', 'north carolina roots', 'roots rock', 'stomp and holler']",56
"['alternative country', 'deep new americana', 'funk', 'indie folk', 'indie rock', 'modern folk rock', 'new americana', 'pop rock', 'roots rock', 'stomp and holler']",53.6
"['alternative country', 'deep new americana', 'funk', 'indie folk', 'modern blues rock', 'new americana', 'progressive bluegrass', 'roots rock', 'south carolina indie', 'stomp and holler']",53
"['alternative country', 'deep new americana', 'indie folk', 'modern folk rock', 'new americana', 'rhode island indie', 'roots rock', 'stomp and holler']",46.33333333
"['alternative country', 'deep new americana', 'modern southern rock', 'new americana', 'roots americana', 'roots rock', 'southern americana', 'texas country']",42
"['alternative country', 'deep new americana', 'new americana', 'roots americana']",56
"['alternative country', 'denton tx indie', 'roots rock']",35
"['alternative country', 'folk', 'indie folk', 'new americana', 'roots rock', 'traditional folk']",45.33333333
"['alternative country', 'folk', 'neo mellow', 'new americana', 'pop rock', 'roots rock', 'singer-songwriter', 'stomp and holler']",48.8
"['alternative country', 'folk', 'new americana', 'roots rock', 'stomp and holler']",51.83333333
"['alternative country', 'folk', 'new americana', 'roots rock', 'stomp and holler']",54
"['alternative country', 'folk', 'new americana', 'roots rock', 'traditional folk']",45
"['alternative country', 'folk', 'new americana']",67.5
"['alternative country', 'freak folk', 'indie folk', 'indie rock', 'neo-psychedelic', 'stomp and holler']",52
"['alternative country', 'freak folk', 'indie folk', 'modern folk rock', 'neo-psychedelic', 'pop rock']",45
"['alternative country', 'freak folk']",39
"['alternative country', 'indie folk', 'modern folk rock', 'new americana', 'roots rock', 'stomp and holler']",44
"['alternative country', 'indie folk', 'modern southern rock', 'new americana', 'roots americana']",55
"['alternative country', 'new americana', 'roots americana']",39.5
"['alternative country', 'new americana', 'roots rock', 'texas country']",48
"['alternative country', 'new americana', 'roots rock']",43.5
"['alternative country', 'outlaw country', 'roots americana']",45
"['alternative country', 'power pop', 'pub rock', 'roots rock']",35
"['alternative country', 'red dirt', 'roots americana', 'roots rock', 'texas country']",41
"['alternative country', 'roots americana', 'roots rock', 'texas country']",38
"['alternative country', 'roots rock', 'supergroup']",36
['alternative country'],46.5
"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'downtempo', 'electronica', 'electropop', 'escape room', 'gothenburg indie', 'indie soul', 'indietronica', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",56.875
"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'athens indie', 'baroque pop', 'dance-punk', 'e6fi', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave']",46
"['alternative dance', 'alternative rock', 'art pop', 'atlanta indie', 'chamber psych', 'chillwave', 'dance-punk', 'dream pop', 'electronica', 'experimental rock', 'freak folk', 'garage psych', 'indie pop', 'indie rock', 'lo-fi', 'modern alternative rock', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'noise rock', 'nu gaze', 'shoegaze']",53.4
"['alternative dance', 'alternative rock', 'art pop', 'baltimore indie', 'chillwave', 'dance-punk', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'noise pop', 'nu gaze']",46.625
"['alternative dance', 'alternative rock', 'art pop', 'chillwave', 'experimental pop', 'freak folk', 'indie garage rock', 'indie pop', 'la indie', 'neo-psychedelic', 'new rave', 'new weird america', 'nu gaze']",58.5
"['alternative dance', 'alternative rock', 'austindie', 'dance-punk', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",48.33333333
"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'canadian rock', 'chillwave', 'dance-punk', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'nu gaze', 'stomp and holler']",48.16666667
"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",54.52173913
"['alternative dance', 'alternative rock', 'brooklyn indie', 'dance-punk', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'philly indie', 'stomp and holler']",55
"['alternative dance', 'alternative rock', 'brooklyn indie', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",51.875
"['alternative dance', 'alternative rock', 'canadian rock', 'dance-punk', 'garage rock', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'punk blues', 'rock']",40.66666667
"['alternative dance', 'alternative rock', 'chamber psych', 'dance-punk', 'deep gothic post-punk', 'electronica', 'essex indie', 'garage rock', 'grave wave', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'nu gaze', 'shoegaze']",39
"['alternative dance', 'alternative rock', 'dance pop', 'electronic rock', 'lilith', 'permanent wave', 'pop rock', 'rock']",40.65714286
"['alternative dance', 'alternative rock', 'dance-punk', 'electronic rock', 'electronica', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",55.84615385
"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'new rave', 'punk blues', 'rock']",49
"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",49.16666667
"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']",49.75
"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'new rave', 'rock', 'shimmer pop']",52.75
"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",50.04166667
"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",48.66666667
"['alternative dance', 'ambient', 'art pop', 'art rock', 'chamber psych', 'chillwave', 'drone', 'electronica', 'escape room', 'experimental pop', 'fluxwork', 'fourth world', 'freak folk', 'hauntology', 'intelligent dance music', 'microhouse', 'outsider house']",52
"['alternative dance', 'art pop', 'baroque pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'new weird america', 'nu gaze', 'shimmer pop', 'stomp and holler']",55.22222222
"['alternative dance', 'art pop', 'baroque pop', 'chamber psych', 'chillwave', 'experimental pop', 'freak folk', 'grave wave', 'indie rock', 'new rave', 'nu gaze']",49.8
"['alternative dance', 'art pop', 'big beat', 'chamber psych', 'dance pop', 'dance-punk', 'electronica', 'electropop', 'neo-synthpop', 'new rave', 'new wave pop', 'pop rock', 'trip hop']",54
"['alternative dance', 'art pop', 'brighton indie', 'chamber psych', 'dream pop', 'electronica', 'electropop', 'etherpop', 'metropopolis', 'neo-synthpop', 'new rave']",51
"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'shimmer pop']",43.66666667
"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'electropop', 'indie pop', 'metropopolis', 'neo-synthpop', 'shimmer pop']",56
